week,sku,weekly_sales,price,price-1,price-2,feat_main_page,trend,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,functionality_02.Portable smartphone chargers,functionality_03.Bluetooth speakers,functionality_04.Selfie sticks,functionality_05.Bluetooth tracker,functionality_06.Mobile phone accessories,functionality_07.Headphones,functionality_08.Digital pencils,functionality_09.Smartphone stands,functionality_10.VR headset,functionality_11.Fitness trackers,functionality_12.Flash drives,color_blue,color_gold,color_green,color_grey,color_none,color_pink,color_purple,color_red,color_white,vendor_2,vendor_3,vendor_4,vendor_5,vendor_6,vendor_7,vendor_8,vendor_9,vendor_10,Functionality,Color,Vendor,Revenue,com_price
5/12/2016,2,2,64.99,59.49,63.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,129.98,84.78
12/12/2016,2,8,65.99,64.99,59.49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,527.92,86.88
19/12/2016,2,3,64.99,65.99,64.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,194.97,81.1
26/12/2016,2,3,64.99,64.99,65.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,194.97,80.49
2/1/2017,2,1,64.99,64.99,64.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,64.99,91.66
9/1/2017,2,3,64.99,64.99,64.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,194.97,107.99
16/1/2017,2,3,64.99,64.99,64.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,194.97,108.99
23/1/2017,2,8,65.99,64.99,64.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,527.92,107.99
30/1/2017,2,2,63.99,65.99,64.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,127.98,109.99
6/2/2017,2,3,63.99,63.99,65.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,191.97,107.99
13/2/2017,2,7,64.99,63.99,63.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,454.93,102.94
20/2/2017,2,2,30.99,64.99,63.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,61.98,54.99
27/2/2017,2,4,63.24,30.99,64.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,252.96,109.99
6/3/2017,2,8,53.99,63.24,30.99,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,431.92,108.99
13/3/2017,2,8,52.05,53.99,63.24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,416.4,108.99
20/3/2017,2,8,75.14,52.05,53.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,601.12,107.99
27/3/2017,2,2,71.49,75.14,52.05,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,142.98,108.99
3/4/2017,2,3,64.99,71.49,75.14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,194.97,107.99
10/4/2017,2,6,75.99,64.99,71.49,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,455.94,109.99
17/4/2017,2,5,63.99,75.99,64.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,319.95,108.99
24/4/2017,2,4,54.99,63.99,75.99,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,219.96,62.97
1/5/2017,2,23,56.09,54.99,63.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,1290.07,107.89
8/5/2017,2,3,64.99,56.09,54.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,194.97,107.99
15/5/2017,2,27,40.57,64.99,56.09,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,1095.39,108.99
22/5/2017,2,7,47.66,40.57,64.99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,333.62,100.27
29/5/2017,2,7,65.99,47.66,40.57,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,461.93,85.99
5/6/2017,2,7,64.99,65.99,47.66,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,454.93,109.99
12/6/2017,2,3,64.99,64.99,65.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,194.97,109.99
19/6/2017,2,1,64.99,64.99,64.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,64.99,108.99
26/6/2017,2,6,64.99,64.99,64.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,389.94,107.99
3/7/2017,2,5,65.99,64.99,64.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,329.95,109.99
10/7/2017,2,7,58.72,65.99,64.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,411.04,92.49
17/7/2017,2,6,63.99,58.72,65.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,383.94,86.07
24/7/2017,2,9,62.34,63.99,58.72,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,561.06,88.74
31/7/2017,2,3,64.99,62.34,63.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,194.97,109.99
7/8/2017,2,3,63.99,64.99,62.34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,191.97,109.99
14/8/2017,2,9,61.19,63.99,64.99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,550.71,108.99
21/8/2017,2,2,63.99,61.19,63.99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,127.98,107.99
28/8/2017,2,6,50.21,63.99,61.19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,301.26,107.99
4/9/2017,2,4,65.99,50.21,63.99,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,263.96,89.66
11/9/2017,2,5,56.73,65.99,50.21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,283.65,108.99
18/9/2017,2,7,64.99,56.73,65.99,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,454.93,107.99
25/9/2017,2,13,65.99,64.99,56.73,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,857.87,98.36
2/10/2017,2,3,57.07,65.99,64.99,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,171.21,109.99
9/10/2017,2,6,57.07,57.07,65.99,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,342.42,107.99
16/10/2017,2,5,71.49,57.07,57.07,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,357.45,107.99
23/10/2017,2,1,71.49,71.49,57.07,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,71.49,106.01
30/10/2017,2,6,66.81,71.49,71.49,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,400.86,109.99
6/11/2017,2,6,65.13,66.81,71.49,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,390.78,102.31
13/11/2017,2,6,69.49,65.13,66.81,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,416.94,102.07
20/11/2017,2,2,70.49,69.49,65.13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,140.98,108.1
27/11/2017,2,2,70.49,70.49,69.49,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,140.98,109.99
4/12/2017,2,3,69.49,70.49,70.49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,208.47,105.59
11/12/2017,2,3,69.49,69.49,70.49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,208.47,107.99
18/12/2017,2,5,70.49,69.49,69.49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,352.45,104.59
25/12/2017,2,8,71.49,70.49,69.49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,571.92,107.99
1/1/2018,2,2,71.49,71.49,70.49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,142.98,101.39
8/1/2018,2,3,71.49,71.49,71.49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,214.47,102.02
15/1/2018,2,6,70.49,71.49,71.49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,422.94,105.35
22/1/2018,2,2,71.49,70.49,71.49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,142.98,103.39
29/1/2018,2,9,65.36,71.49,70.49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,588.24,104.69
5/2/2018,2,8,65.99,65.36,71.49,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,527.92,105.08
12/2/2018,2,8,75.42,65.99,65.36,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,603.36,109.99
19/2/2018,2,49,64.99,75.42,65.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,3184.51,101.39
26/2/2018,2,48,61.97,64.99,75.42,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,2974.56,104.03
5/3/2018,2,27,65.99,61.97,64.99,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,1781.73,108.99
12/3/2018,2,52,63.99,65.99,61.97,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,3327.48,104.59
19/3/2018,2,34,64.99,63.99,65.99,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,2209.66,106.09
26/3/2018,2,9,64.99,64.99,63.99,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,584.91,107.3
2/4/2018,2,10,65.99,64.99,64.99,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,659.9,106.52
9/4/2018,2,9,63.99,65.99,64.99,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,575.91,108.99
16/4/2018,2,12,65.99,63.99,65.99,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,791.88,107.99
23/4/2018,2,10,64.99,65.99,63.99,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,649.9,108.99
30/4/2018,2,18,54.67,64.99,65.99,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,984.06,108.99
7/5/2018,2,16,50.79,54.67,64.99,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,812.64,94.28
14/5/2018,2,11,64.99,50.79,54.67,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,714.89,108.99
21/5/2018,2,12,64.99,64.99,50.79,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,779.88,108.99
28/5/2018,2,15,55.75,64.99,64.99,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,836.25,109.99
4/6/2018,2,17,53.99,55.75,64.99,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,917.83,109.25
11/6/2018,2,15,53.99,53.99,55.75,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,809.85,111.19
18/6/2018,2,12,64.99,53.99,53.99,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,779.88,110.19
25/6/2018,2,14,65.99,64.99,53.99,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,923.86,109.99
2/7/2018,2,2,73.89,65.99,64.99,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,147.78,108.99
9/7/2018,2,4,75.89,73.89,65.99,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,303.56,109.99
16/7/2018,2,5,75.89,75.89,73.89,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,379.45,107.99
23/7/2018,2,8,69.77,75.89,75.89,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,558.16,109.99
30/7/2018,2,7,71.09,69.77,75.89,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,497.63,108.99
6/8/2018,2,6,73.89,71.09,69.77,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,443.34,109.99
13/8/2018,2,5,70.09,73.89,71.09,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,350.45,108.99
20/8/2018,2,5,75.89,70.09,73.89,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,379.45,108.99
27/8/2018,2,4,75.89,75.89,70.09,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,303.56,109.99
3/9/2018,2,10,73.89,75.89,75.89,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,738.9,109.99
10/9/2018,2,9,59.37,73.89,75.89,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,534.33,107.16
17/9/2018,2,11,57.39,59.37,73.89,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,631.29,107.99
24/9/2018,2,11,63.99,57.39,59.37,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,blue,1,703.89,107.99
14/11/2016,3,38,73.02,109.99,103.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,purple,1,2774.76,65.99
21/11/2016,3,18,77.25,73.02,109.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,purple,1,1390.5,63.99
28/11/2016,3,17,81.49,77.25,73.02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,purple,1,1385.33,59.49
5/12/2016,3,8,84.78,81.49,77.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,purple,1,678.24,64.99
12/12/2016,3,9,86.88,84.78,81.49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,purple,1,781.92,65.99
19/12/2016,3,12,81.1,86.88,84.78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,purple,1,973.2,64.99
26/12/2016,3,14,80.49,81.1,86.88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,purple,1,1126.86,64.99
2/1/2017,3,5,91.66,80.49,81.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,purple,1,458.3,64.99
9/1/2017,3,7,107.99,91.66,80.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,purple,1,755.93,64.99
16/1/2017,3,3,108.99,107.99,91.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,purple,1,326.97,64.99
23/1/2017,3,8,107.99,108.99,107.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,purple,1,863.92,65.99
30/1/2017,3,3,109.99,107.99,108.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07.Headphones,purple,1,329.97,63.99
